trialnum,filename,facehouse,girlboy
1086,visual\face_house\faces\Blake_3.jpg,1,1
1087,visual\face_house\faces\Wallace_3.jpg,1,1
1088,visual\face_house\houses\house1.3.jpg,0,1
1089,visual\face_house\houses\house3.3.jpg,0,1
1090,visual\face_house\faces\Joe_3.jpg,1,1
1091,visual\face_house\faces\Joe_3.jpg,1,1
1092,visual\face_house\faces\Joan_3.jpg,1,0
1093,visual\face_house\houses\house9.3.jpg,0,0
1094,visual\face_house\houses\house12.3.jpg,0,0
1095,visual\face_house\faces\Estelle_3.jpg,1,0
1096,visual\face_house\faces\Estelle_3.jpg,1,0
1097,visual\face_house\faces\Joan_3.jpg,1,0
1098,visual\face_house\faces\Estelle_3.jpg,1,0
1099,visual\face_house\houses\house6.3.jpg,0,0
1100,visual\face_house\houses\house1.3.jpg,0,0
1101,visual\face_house\faces\Frank_3.jpg,1,1
1102,visual\face_house\faces\Jodi_3.jpg,1,0
1103,visual\face_house\houses\house10.3.jpg,0,0
1104,visual\face_house\faces\Joan_3.jpg,1,0
1105,visual\face_house\houses\house10.3.jpg,0,0
1106,visual\face_house\faces\Tom_3.jpg,1,1
1107,visual\face_house\faces\Joe_3.jpg,1,1
1108,visual\face_house\houses\house2.3.jpg,0,1
1109,visual\face_house\houses\house11.3.jpg,0,1
1110,visual\face_house\houses\house5.3.jpg,0,1
1111,visual\face_house\houses\house4.3.jpg,0,1
1112,visual\face_house\houses\house10.3.jpg,0,1
1113,visual\face_house\faces\Blake_3.jpg,1,1
1114,visual\face_house\faces\Estelle_3.jpg,1,0
1115,visual\face_house\houses\house1.3.jpg,0,0
1116,visual\face_house\houses\house11.3.jpg,0,0
1117,visual\face_house\faces\Jodi_3.jpg,1,0
1118,visual\face_house\faces\Blake_3.jpg,1,1
1119,visual\face_house\houses\house1.3.jpg,0,1
1120,visual\face_house\houses\house9.3.jpg,0,1
1121,visual\face_house\houses\house3.3.jpg,0,1
1122,visual\face_house\faces\Wallace_3.jpg,1,1
1123,visual\face_house\faces\Janie_3.jpg,1,0
1124,visual\face_house\faces\Janie_3.jpg,1,0
1125,visual\face_house\faces\Jodi_3.jpg,1,0
1126,visual\face_house\faces\Estelle_3.jpg,1,0
1127,visual\face_house\houses\house2.3.jpg,0,0
1128,visual\face_house\faces\Janie_3.jpg,1,0
1129,visual\face_house\houses\house10.3.jpg,0,0
1130,visual\face_house\faces\Blake_3.jpg,1,1
1131,visual\face_house\faces\Joe_3.jpg,1,1
1132,visual\face_house\faces\Frank_3.jpg,1,1
1133,visual\face_house\houses\house5.3.jpg,0,1
1134,visual\face_house\houses\house1.3.jpg,0,1
1135,visual\face_house\faces\Tim_3.jpg,1,1
1136,visual\face_house\houses\house6.3.jpg,0,1
1137,visual\face_house\houses\house6.3.jpg,0,1
1138,visual\face_house\faces\Don_3.jpg,1,1
1139,visual\face_house\houses\house10.3.jpg,0,1
1140,visual\face_house\faces\Janie_3.jpg,1,0
1141,visual\face_house\houses\house1.3.jpg,0,0
1142,visual\face_house\faces\Estelle_3.jpg,1,0
1143,visual\face_house\houses\house5.3.jpg,0,0
1144,visual\face_house\houses\house7.3.jpg,0,0
1145,visual\face_house\faces\Wallace_3.jpg,1,1
1146,visual\face_house\faces\Don_3.jpg,1,1
1147,visual\face_house\houses\house11.3.jpg,0,1
1148,visual\face_house\houses\house2.3.jpg,0,1
1149,visual\face_house\houses\house10.3.jpg,0,1
1150,visual\face_house\faces\Wallace_3.jpg,1,1
1151,visual\face_house\houses\house9.3.jpg,0,1
1152,visual\face_house\faces\Frank_3.jpg,1,1
1153,visual\face_house\houses\house3.3.jpg,0,1
1154,visual\face_house\faces\Jodi_3.jpg,1,0
1155,visual\face_house\houses\house9.3.jpg,0,0
1156,visual\face_house\houses\house12.3.jpg,0,0
1157,visual\face_house\faces\Joe_3.jpg,1,1
1158,visual\face_house\houses\house10.3.jpg,0,1
1159,visual\face_house\houses\house8.3.jpg,0,1
1160,visual\face_house\houses\house9.3.jpg,0,1
1161,visual\face_house\faces\Tom_3.jpg,1,1
1162,visual\face_house\houses\house8.3.jpg,0,1
1163,visual\face_house\faces\Estelle_3.jpg,1,0
1164,visual\face_house\faces\Estelle_3.jpg,1,0
1165,visual\face_house\houses\house6.3.jpg,0,0
1166,visual\face_house\faces\Don_3.jpg,1,1
1167,visual\face_house\houses\house5.3.jpg,0,1
1168,visual\face_house\houses\house4.3.jpg,0,1
1169,visual\face_house\faces\Don_3.jpg,1,1
1170,visual\face_house\houses\house3.3.jpg,0,1
1171,visual\face_house\faces\Joan_3.jpg,1,0
1172,visual\face_house\faces\Annie_3.jpg,1,0
1173,visual\face_house\houses\house12.3.jpg,0,0
1174,visual\face_house\houses\house9.3.jpg,0,0
1175,visual\face_house\houses\house11.3.jpg,0,0
1176,visual\face_house\houses\house6.3.jpg,0,0
1177,visual\face_house\faces\Tom_3.jpg,1,1
1178,visual\face_house\houses\house7.3.jpg,0,1
1179,visual\face_house\houses\house5.3.jpg,0,1
1180,visual\face_house\houses\house8.3.jpg,0,1
1181,visual\face_house\houses\house3.3.jpg,0,1
1182,visual\face_house\houses\house3.3.jpg,0,1
1183,visual\face_house\houses\house12.3.jpg,0,1
1184,visual\face_house\faces\Don_3.jpg,1,1
1185,visual\face_house\faces\Estelle_3.jpg,1,0
1186,visual\face_house\houses\house11.3.jpg,0,0
1187,visual\face_house\faces\Tim_3.jpg,1,1
1188,visual\face_house\faces\Annie_3.jpg,1,0
1189,visual\face_house\houses\house5.3.jpg,0,0
1190,visual\face_house\houses\house1.3.jpg,0,0
1191,visual\face_house\faces\Blake_3.jpg,1,1
1192,visual\face_house\houses\house1.3.jpg,0,1
1193,visual\face_house\houses\house9.3.jpg,0,1
1194,visual\face_house\faces\Tim_3.jpg,1,1
1195,visual\face_house\faces\Tom_3.jpg,1,1
1196,visual\face_house\houses\house6.3.jpg,0,1
1197,visual\face_house\houses\house9.3.jpg,0,1
1198,visual\face_house\houses\house7.3.jpg,0,1
1199,visual\face_house\houses\house2.3.jpg,0,1
1200,visual\face_house\houses\house3.3.jpg,0,1
1201,visual\face_house\faces\Tom_3.jpg,1,1
1202,visual\face_house\faces\Estelle_3.jpg,1,0
1203,visual\face_house\houses\house1.3.jpg,0,0
1204,visual\face_house\faces\Tim_3.jpg,1,1
1205,visual\face_house\faces\Don_3.jpg,1,1
1206,visual\face_house\houses\house5.3.jpg,0,1
1207,visual\face_house\faces\Joe_3.jpg,1,1
1208,visual\face_house\faces\Tim_3.jpg,1,1
1209,visual\face_house\houses\house3.3.jpg,0,1
1210,visual\face_house\faces\Joe_3.jpg,1,1
1211,visual\face_house\faces\Estelle_3.jpg,1,0
1212,visual\face_house\faces\Tim_3.jpg,1,1
1213,visual\face_house\faces\Tom_3.jpg,1,1
1214,visual\face_house\houses\house4.3.jpg,0,1
1215,visual\face_house\houses\house8.3.jpg,0,1
1216,visual\face_house\houses\house11.3.jpg,0,1
1217,visual\face_house\faces\Don_3.jpg,1,1
1218,visual\face_house\faces\Janie_3.jpg,1,0
1219,visual\face_house\faces\Tim_3.jpg,1,1
1220,visual\face_house\houses\house5.3.jpg,0,1
1221,visual\face_house\faces\Joan_3.jpg,1,0
1222,visual\face_house\faces\Joan_3.jpg,1,0
1223,visual\face_house\houses\house7.3.jpg,0,0
1224,visual\face_house\faces\Blake_3.jpg,1,1
1225,visual\face_house\houses\house3.3.jpg,0,1
1226,visual\face_house\houses\house7.3.jpg,0,1
1227,visual\face_house\faces\Annie_3.jpg,1,0
1228,visual\face_house\faces\Joe_3.jpg,1,1
1229,visual\face_house\faces\Blake_3.jpg,1,1
1230,visual\face_house\faces\Frank_3.jpg,1,1
1231,visual\face_house\faces\Wallace_3.jpg,1,1
1232,visual\face_house\faces\Janie_3.jpg,1,0
1233,visual\face_house\faces\Wallace_3.jpg,1,1
1234,visual\face_house\houses\house12.3.jpg,0,1
1235,visual\face_house\faces\Annie_3.jpg,1,0
1236,visual\face_house\faces\Wallace_3.jpg,1,1
1237,visual\face_house\houses\house10.3.jpg,0,1
1238,visual\face_house\houses\house11.3.jpg,0,1
1239,visual\face_house\houses\house7.3.jpg,0,1
1240,visual\face_house\houses\house11.3.jpg,0,1
1241,visual\face_house\faces\Wallace_3.jpg,1,1
1242,visual\face_house\houses\house8.3.jpg,0,1
1243,visual\face_house\houses\house8.3.jpg,0,1
1244,visual\face_house\houses\house10.3.jpg,0,1
1245,visual\face_house\faces\Tim_3.jpg,1,1
1246,visual\face_house\houses\house6.3.jpg,0,1
1247,visual\face_house\faces\Estelle_3.jpg,1,0
1248,visual\face_house\houses\house11.3.jpg,0,0
1249,visual\face_house\faces\Annie_3.jpg,1,0
1250,visual\face_house\houses\house1.3.jpg,0,0
1251,visual\face_house\faces\Frank_3.jpg,1,1
1252,visual\face_house\houses\house8.3.jpg,0,1
1253,visual\face_house\houses\house7.3.jpg,0,1
1254,visual\face_house\faces\Tim_3.jpg,1,1
1255,visual\face_house\faces\Jodi_3.jpg,1,0
1256,visual\face_house\houses\house6.3.jpg,0,0
1257,visual\face_house\faces\Tom_3.jpg,1,1
1258,visual\face_house\houses\house3.3.jpg,0,1
1259,visual\face_house\faces\Wallace_3.jpg,1,1
1260,visual\face_house\houses\house11.3.jpg,0,1
1261,visual\face_house\houses\house2.3.jpg,0,1
1262,visual\face_house\houses\house12.3.jpg,0,1
1263,visual\face_house\faces\Wallace_3.jpg,1,1
1264,visual\face_house\faces\Joe_3.jpg,1,1
1265,visual\face_house\houses\house11.3.jpg,0,1
1266,visual\face_house\faces\Janie_3.jpg,1,0
1267,visual\face_house\houses\house10.3.jpg,0,0
1268,visual\face_house\houses\house10.3.jpg,0,0
1269,visual\face_house\faces\Frank_3.jpg,1,1
1270,visual\face_house\houses\house8.3.jpg,0,1
1271,visual\face_house\houses\house5.3.jpg,0,1
1272,visual\face_house\faces\Frank_3.jpg,1,1
1273,visual\face_house\houses\house6.3.jpg,0,1
1274,visual\face_house\faces\Janie_3.jpg,1,0
1275,visual\face_house\houses\house1.3.jpg,0,0
1276,visual\face_house\faces\Janie_3.jpg,1,0
1277,visual\face_house\faces\Tom_3.jpg,1,1
1278,visual\face_house\faces\Blake_3.jpg,1,1
1279,visual\face_house\houses\house4.3.jpg,0,1
1280,visual\face_house\faces\Joe_3.jpg,1,1
1281,visual\face_house\faces\Tom_3.jpg,1,1
1282,visual\face_house\faces\Wallace_3.jpg,1,1
1283,visual\face_house\faces\Tim_3.jpg,1,1
1284,visual\face_house\faces\Joan_3.jpg,1,0
1285,visual\face_house\houses\house9.3.jpg,0,0
1286,visual\face_house\faces\Don_3.jpg,1,1
1287,visual\face_house\houses\house10.3.jpg,0,1
1288,visual\face_house\faces\Blake_3.jpg,1,1
1289,visual\face_house\faces\Joan_3.jpg,1,0
1290,visual\face_house\houses\house12.3.jpg,0,0
1291,visual\face_house\faces\Jodi_3.jpg,1,0
1292,visual\face_house\faces\Tom_3.jpg,1,1
1293,visual\face_house\faces\Janie_3.jpg,1,0
1294,visual\face_house\houses\house6.3.jpg,0,0
1295,visual\face_house\houses\house12.3.jpg,0,0
1296,visual\face_house\houses\house10.3.jpg,0,0
1297,visual\face_house\faces\Estelle_3.jpg,1,0
1298,visual\face_house\faces\Don_3.jpg,1,1
1299,visual\face_house\faces\Frank_3.jpg,1,1
1300,visual\face_house\houses\house7.3.jpg,0,1
1301,visual\face_house\houses\house8.3.jpg,0,1
1302,visual\face_house\faces\Annie_3.jpg,1,0
1303,visual\face_house\houses\house5.3.jpg,0,0
1304,visual\face_house\faces\Frank_3.jpg,1,1
1305,visual\face_house\houses\house8.3.jpg,0,1
1306,visual\face_house\faces\Frank_3.jpg,1,1
1307,visual\face_house\houses\house12.3.jpg,0,1
1308,visual\face_house\houses\house11.3.jpg,0,1
1309,visual\face_house\houses\house1.3.jpg,0,1
1310,visual\face_house\faces\Jodi_3.jpg,1,0
1311,visual\face_house\faces\Blake_3.jpg,1,1
1312,visual\face_house\houses\house8.3.jpg,0,1
1313,visual\face_house\faces\Frank_3.jpg,1,1
1314,visual\face_house\faces\Tom_3.jpg,1,1
1315,visual\face_house\faces\Estelle_3.jpg,1,0
1316,visual\face_house\houses\house5.3.jpg,0,0
1317,visual\face_house\houses\house10.3.jpg,0,0
1318,visual\face_house\faces\Tom_3.jpg,1,1
1319,visual\face_house\faces\Estelle_3.jpg,1,0
1320,visual\face_house\faces\Jodi_3.jpg,1,0
1321,visual\face_house\houses\house1.3.jpg,0,0
1322,visual\face_house\houses\house8.3.jpg,0,0
1323,visual\face_house\houses\house6.3.jpg,0,0
1324,visual\face_house\houses\house10.3.jpg,0,0
1325,visual\face_house\faces\Estelle_3.jpg,1,0
1326,visual\face_house\houses\house4.3.jpg,0,0
1327,visual\face_house\faces\Annie_3.jpg,1,0
1328,visual\face_house\faces\Wallace_3.jpg,1,1
1329,visual\face_house\faces\Tim_3.jpg,1,1
1330,visual\face_house\faces\Jodi_3.jpg,1,0
1331,visual\face_house\faces\Janie_3.jpg,1,0
1332,visual\face_house\houses\house4.3.jpg,0,0
1333,visual\face_house\houses\house4.3.jpg,0,0
1334,visual\face_house\houses\house7.3.jpg,0,0
1335,visual\face_house\houses\house4.3.jpg,0,0
1336,visual\face_house\faces\Estelle_3.jpg,1,0
1337,visual\face_house\faces\Jodi_3.jpg,1,0
1338,visual\face_house\faces\Tim_3.jpg,1,1
1339,visual\face_house\houses\house2.3.jpg,0,1
1340,visual\face_house\faces\Annie_3.jpg,1,0
1341,visual\face_house\faces\Jodi_3.jpg,1,0
1342,visual\face_house\houses\house12.3.jpg,0,0
1343,visual\face_house\houses\house3.3.jpg,0,0
1344,visual\face_house\faces\Joe_3.jpg,1,1
1345,visual\face_house\faces\Don_3.jpg,1,1
1346,visual\face_house\houses\house9.3.jpg,0,1
1347,visual\face_house\houses\house9.3.jpg,0,1
1348,visual\face_house\faces\Don_3.jpg,1,1
1349,visual\face_house\houses\house9.3.jpg,0,1
1350,visual\face_house\houses\house8.3.jpg,0,1
1351,visual\face_house\faces\Don_3.jpg,1,1
1352,visual\face_house\faces\Estelle_3.jpg,1,0
1353,visual\face_house\faces\Estelle_3.jpg,1,0
1354,visual\face_house\houses\house4.3.jpg,0,0
1355,visual\face_house\faces\Don_3.jpg,1,1
1356,visual\face_house\faces\Joe_3.jpg,1,1
1357,visual\face_house\faces\Blake_3.jpg,1,1
1358,visual\face_house\faces\Jodi_3.jpg,1,0
1359,visual\face_house\houses\house11.3.jpg,0,0
1360,visual\face_house\faces\Tim_3.jpg,1,1
1361,visual\face_house\houses\house7.3.jpg,0,1
1362,visual\face_house\faces\Estelle_3.jpg,1,0
1363,visual\face_house\faces\Tom_3.jpg,1,1
1364,visual\face_house\faces\Tom_3.jpg,1,1
1365,visual\face_house\faces\Frank_3.jpg,1,1
1366,visual\face_house\houses\house11.3.jpg,0,1
1367,visual\face_house\faces\Tim_3.jpg,1,1
1368,visual\face_house\faces\Janie_3.jpg,1,0
1369,visual\face_house\houses\house3.3.jpg,0,0
1370,visual\face_house\faces\Joe_3.jpg,1,1
1371,visual\face_house\faces\Janie_3.jpg,1,0
1372,visual\face_house\houses\house9.3.jpg,0,0
1373,visual\face_house\faces\Frank_3.jpg,1,1
1374,visual\face_house\faces\Annie_3.jpg,1,0
1375,visual\face_house\faces\Tom_3.jpg,1,1
1376,visual\face_house\faces\Tom_3.jpg,1,1
1377,visual\face_house\houses\house1.3.jpg,0,1
1378,visual\face_house\faces\Estelle_3.jpg,1,0
1379,visual\face_house\faces\Janie_3.jpg,1,0
1380,visual\face_house\houses\house2.3.jpg,0,0
1381,visual\face_house\faces\Don_3.jpg,1,1
1382,visual\face_house\faces\Don_3.jpg,1,1
1383,visual\face_house\houses\house10.3.jpg,0,1
1384,visual\face_house\faces\Joe_3.jpg,1,1
1385,visual\face_house\houses\house7.3.jpg,0,1
1386,visual\face_house\houses\house10.3.jpg,0,1
1387,visual\face_house\faces\Frank_3.jpg,1,1
1388,visual\face_house\houses\house6.3.jpg,0,1
1389,visual\face_house\houses\house9.3.jpg,0,1
1390,visual\face_house\faces\Tim_3.jpg,1,1
1391,visual\face_house\faces\Estelle_3.jpg,1,0
1392,visual\face_house\houses\house5.3.jpg,0,0
1393,visual\face_house\faces\Joan_3.jpg,1,0
1394,visual\face_house\houses\house1.3.jpg,0,0
1395,visual\face_house\houses\house12.3.jpg,0,0
1396,visual\face_house\faces\Joe_3.jpg,1,1
1397,visual\face_house\faces\Don_3.jpg,1,1
1398,visual\face_house\faces\Joe_3.jpg,1,1
1399,visual\face_house\faces\Tom_3.jpg,1,1
1400,visual\face_house\houses\house7.3.jpg,0,1
1401,visual\face_house\houses\house2.3.jpg,0,1
1402,visual\face_house\faces\Annie_3.jpg,1,0
1403,visual\face_house\houses\house1.3.jpg,0,0
1404,visual\face_house\houses\house4.3.jpg,0,0
1405,visual\face_house\faces\Blake_3.jpg,1,1
1406,visual\face_house\faces\Don_3.jpg,1,1
1407,visual\face_house\faces\Annie_3.jpg,1,0
1408,visual\face_house\houses\house8.3.jpg,0,0
1409,visual\face_house\faces\Janie_3.jpg,1,0
1410,visual\face_house\houses\house10.3.jpg,0,0
1411,visual\face_house\faces\Joan_3.jpg,1,0
1412,visual\face_house\houses\house3.3.jpg,0,0
1413,visual\face_house\houses\house9.3.jpg,0,0
1414,visual\face_house\houses\house3.3.jpg,0,0
1415,visual\face_house\faces\Tim_3.jpg,1,1
1416,visual\face_house\houses\house7.3.jpg,0,1
1417,visual\face_house\houses\house10.3.jpg,0,1
1418,visual\face_house\faces\Jodi_3.jpg,1,0
1419,visual\face_house\faces\Estelle_3.jpg,1,0
1420,visual\face_house\houses\house3.3.jpg,0,0
1421,visual\face_house\houses\house12.3.jpg,0,0
1422,visual\face_house\houses\house12.3.jpg,0,0
1423,visual\face_house\faces\Jodi_3.jpg,1,0
1424,visual\face_house\houses\house5.3.jpg,0,0
1425,visual\face_house\faces\Joan_3.jpg,1,0
1426,visual\face_house\houses\house5.3.jpg,0,0
1427,visual\face_house\houses\house4.3.jpg,0,0
1428,visual\face_house\houses\house3.3.jpg,0,0
1429,visual\face_house\houses\house1.3.jpg,0,0
1430,visual\face_house\houses\house9.3.jpg,0,0
1431,visual\face_house\houses\house11.3.jpg,0,0
1432,visual\face_house\houses\house2.3.jpg,0,0
1433,visual\face_house\faces\Joe_3.jpg,1,1
1434,visual\face_house\houses\house6.3.jpg,0,1
1435,visual\face_house\houses\house11.3.jpg,0,1
1436,visual\face_house\houses\house1.3.jpg,0,1
1437,visual\face_house\faces\Jodi_3.jpg,1,0
1438,visual\face_house\houses\house11.3.jpg,0,0
1439,visual\face_house\houses\house8.3.jpg,0,0
1440,visual\face_house\faces\Blake_3.jpg,1,1
1441,visual\face_house\faces\Tom_3.jpg,1,1
1442,visual\face_house\faces\Jodi_3.jpg,1,0
1443,visual\face_house\faces\Joe_3.jpg,1,1
1444,visual\face_house\houses\house2.3.jpg,0,1
1445,visual\face_house\houses\house6.3.jpg,0,1
1446,visual\face_house\faces\Don_3.jpg,1,1
1447,visual\face_house\faces\Blake_3.jpg,1,1
1448,visual\face_house\faces\Joan_3.jpg,1,0
1449,visual\face_house\faces\Blake_3.jpg,1,1
1450,visual\face_house\faces\Joan_3.jpg,1,0
1451,visual\face_house\faces\Joan_3.jpg,1,0
1452,visual\face_house\houses\house3.3.jpg,0,0
1453,visual\face_house\faces\Frank_3.jpg,1,1
1454,visual\face_house\houses\house5.3.jpg,0,1
1455,visual\face_house\houses\house11.3.jpg,0,1
1456,visual\face_house\houses\house4.3.jpg,0,1
1457,visual\face_house\faces\Janie_3.jpg,1,0
1458,visual\face_house\houses\house5.3.jpg,0,0
1459,visual\face_house\faces\Wallace_3.jpg,1,1
1460,visual\face_house\houses\house9.3.jpg,0,1
1461,visual\face_house\houses\house6.3.jpg,0,1
1462,visual\face_house\faces\Joe_3.jpg,1,1
1463,visual\face_house\faces\Annie_3.jpg,1,0
1464,visual\face_house\faces\Tom_3.jpg,1,1
1465,visual\face_house\faces\Joan_3.jpg,1,0
1466,visual\face_house\faces\Frank_3.jpg,1,1
1467,visual\face_house\faces\Joe_3.jpg,1,1
1468,visual\face_house\faces\Jodi_3.jpg,1,0
1469,visual\face_house\faces\Annie_3.jpg,1,0
1470,visual\face_house\houses\house5.3.jpg,0,0
1471,visual\face_house\houses\house2.3.jpg,0,0
1472,visual\face_house\houses\house3.3.jpg,0,0
1473,visual\face_house\faces\Annie_3.jpg,1,0
1474,visual\face_house\houses\house5.3.jpg,0,0
1475,visual\face_house\faces\Frank_3.jpg,1,1
1476,visual\face_house\faces\Don_3.jpg,1,1
1477,visual\face_house\faces\Blake_3.jpg,1,1
1478,visual\face_house\houses\house8.3.jpg,0,1
1479,visual\face_house\houses\house11.3.jpg,0,1
1480,visual\face_house\faces\Tom_3.jpg,1,1
1481,visual\face_house\faces\Tom_3.jpg,1,1
1482,visual\face_house\houses\house2.3.jpg,0,1
1483,visual\face_house\houses\house10.3.jpg,0,1
1484,visual\face_house\faces\Tom_3.jpg,1,1
1485,visual\face_house\houses\house2.3.jpg,0,1
1486,visual\face_house\faces\Estelle_3.jpg,1,0
1487,visual\face_house\houses\house3.3.jpg,0,0
1488,visual\face_house\houses\house2.3.jpg,0,0
1489,visual\face_house\faces\Blake_3.jpg,1,1
1490,visual\face_house\faces\Don_3.jpg,1,1
1491,visual\face_house\faces\Don_3.jpg,1,1
1492,visual\face_house\houses\house12.3.jpg,0,1
1493,visual\face_house\faces\Jodi_3.jpg,1,0
1494,visual\face_house\houses\house12.3.jpg,0,0
1495,visual\face_house\houses\house5.3.jpg,0,0
1496,visual\face_house\houses\house12.3.jpg,0,0
1497,visual\face_house\faces\Janie_3.jpg,1,0
1498,visual\face_house\houses\house12.3.jpg,0,0
1499,visual\face_house\houses\house2.3.jpg,0,0
1500,visual\face_house\faces\Don_3.jpg,1,1
1501,visual\face_house\houses\house2.3.jpg,0,1
1502,visual\face_house\houses\house1.3.jpg,0,1
1503,visual\face_house\houses\house9.3.jpg,0,1
1504,visual\face_house\faces\Tim_3.jpg,1,1
1505,visual\face_house\houses\house6.3.jpg,0,1
1506,visual\face_house\faces\Annie_3.jpg,1,0
1507,visual\face_house\faces\Tom_3.jpg,1,1
1508,visual\face_house\faces\Don_3.jpg,1,1
1509,visual\face_house\houses\house11.3.jpg,0,1
1510,visual\face_house\faces\Jodi_3.jpg,1,0
1511,visual\face_house\houses\house10.3.jpg,0,0
1512,visual\face_house\houses\house8.3.jpg,0,0
1513,visual\face_house\houses\house11.3.jpg,0,0
1514,visual\face_house\faces\Tim_3.jpg,1,1
1515,visual\face_house\faces\Jodi_3.jpg,1,0
1516,visual\face_house\faces\Tom_3.jpg,1,1
1517,visual\face_house\faces\Blake_3.jpg,1,1
1518,visual\face_house\houses\house1.3.jpg,0,1
1519,visual\face_house\faces\Annie_3.jpg,1,0
1520,visual\face_house\faces\Jodi_3.jpg,1,0
1521,visual\face_house\houses\house8.3.jpg,0,0
1522,visual\face_house\houses\house7.3.jpg,0,0
1523,visual\face_house\faces\Tim_3.jpg,1,1
1524,visual\face_house\houses\house11.3.jpg,0,1
1525,visual\face_house\houses\house10.3.jpg,0,1
1526,visual\face_house\faces\Don_3.jpg,1,1
1527,visual\face_house\faces\Frank_3.jpg,1,1
1528,visual\face_house\houses\house3.3.jpg,0,1
1529,visual\face_house\faces\Don_3.jpg,1,1
1530,visual\face_house\faces\Frank_3.jpg,1,1
1531,visual\face_house\faces\Joan_3.jpg,1,0
1532,visual\face_house\houses\house5.3.jpg,0,0
1533,visual\face_house\faces\Annie_3.jpg,1,0
1534,visual\face_house\faces\Frank_3.jpg,1,1
1535,visual\face_house\faces\Estelle_3.jpg,1,0
1536,visual\face_house\faces\Frank_3.jpg,1,1
1537,visual\face_house\faces\Joe_3.jpg,1,1
1538,visual\face_house\houses\house12.3.jpg,0,1
1539,visual\face_house\houses\house10.3.jpg,0,1
1540,visual\face_house\faces\Blake_3.jpg,1,1
1541,visual\face_house\faces\Annie_3.jpg,1,0
1542,visual\face_house\houses\house9.3.jpg,0,0
1543,visual\face_house\faces\Estelle_3.jpg,1,0
1544,visual\face_house\houses\house11.3.jpg,0,0
1545,visual\face_house\faces\Tim_3.jpg,1,1
1546,visual\face_house\houses\house6.3.jpg,0,1
1547,visual\face_house\houses\house4.3.jpg,0,1
1548,visual\face_house\houses\house6.3.jpg,0,1
1549,visual\face_house\faces\Wallace_3.jpg,1,1
1550,visual\face_house\faces\Frank_3.jpg,1,1
1551,visual\face_house\houses\house9.3.jpg,0,1
1552,visual\face_house\faces\Jodi_3.jpg,1,0
1553,visual\face_house\faces\Tom_3.jpg,1,1
1554,visual\face_house\houses\house1.3.jpg,0,1
1555,visual\face_house\houses\house12.3.jpg,0,1
1556,visual\face_house\faces\Blake_3.jpg,1,1
1557,visual\face_house\houses\house10.3.jpg,0,1
1558,visual\face_house\faces\Don_3.jpg,1,1
1559,visual\face_house\faces\Tom_3.jpg,1,1
1560,visual\face_house\faces\Tim_3.jpg,1,1
1561,visual\face_house\faces\Joe_3.jpg,1,1
1562,visual\face_house\houses\house11.3.jpg,0,1
1563,visual\face_house\houses\house12.3.jpg,0,1
1564,visual\face_house\faces\Joe_3.jpg,1,1
1565,visual\face_house\houses\house4.3.jpg,0,1
1566,visual\face_house\faces\Estelle_3.jpg,1,0
1567,visual\face_house\houses\house10.3.jpg,0,0
1568,visual\face_house\faces\Frank_3.jpg,1,1
1569,visual\face_house\houses\house12.3.jpg,0,1
1570,visual\face_house\faces\Blake_3.jpg,1,1
1571,visual\face_house\houses\house12.3.jpg,0,1
1572,visual\face_house\houses\house3.3.jpg,0,1
1573,visual\face_house\houses\house2.3.jpg,0,1
1574,visual\face_house\faces\Don_3.jpg,1,1
1575,visual\face_house\faces\Janie_3.jpg,1,0
1576,visual\face_house\houses\house7.3.jpg,0,0
1577,visual\face_house\houses\house1.3.jpg,0,0
1578,visual\face_house\houses\house6.3.jpg,0,0
1579,visual\face_house\houses\house3.3.jpg,0,0
1580,visual\face_house\faces\Blake_3.jpg,1,1
1581,visual\face_house\houses\house5.3.jpg,0,1
1582,visual\face_house\faces\Joan_3.jpg,1,0
1583,visual\face_house\faces\Wallace_3.jpg,1,1
1584,visual\face_house\faces\Blake_3.jpg,1,1
1585,visual\face_house\houses\house12.3.jpg,0,1
1586,visual\face_house\houses\house9.3.jpg,0,1
1587,visual\face_house\faces\Joe_3.jpg,1,1
1588,visual\face_house\faces\Joan_3.jpg,1,0
1589,visual\face_house\houses\house12.3.jpg,0,0
1590,visual\face_house\faces\Jodi_3.jpg,1,0
1591,visual\face_house\houses\house3.3.jpg,0,0
1592,visual\face_house\faces\Annie_3.jpg,1,0
1593,visual\face_house\houses\house4.3.jpg,0,0
1594,visual\face_house\faces\Joe_3.jpg,1,1
1595,visual\face_house\houses\house3.3.jpg,0,1
1596,visual\face_house\houses\house3.3.jpg,0,1
1597,visual\face_house\faces\Blake_3.jpg,1,1
1598,visual\face_house\faces\Jodi_3.jpg,1,0
1599,visual\face_house\houses\house8.3.jpg,0,0
1600,visual\face_house\houses\house6.3.jpg,0,0
1601,visual\face_house\houses\house4.3.jpg,0,0
1602,visual\face_house\faces\Annie_3.jpg,1,0
1603,visual\face_house\faces\Don_3.jpg,1,1
1604,visual\face_house\faces\Annie_3.jpg,1,0
1605,visual\face_house\faces\Annie_3.jpg,1,0
1606,visual\face_house\faces\Frank_3.jpg,1,1
1607,visual\face_house\houses\house12.3.jpg,0,1
1608,visual\face_house\houses\house9.3.jpg,0,1
1609,visual\face_house\houses\house11.3.jpg,0,1
1610,visual\face_house\houses\house5.3.jpg,0,1
