timestamps,CP5,F5,C3,CP3,CP6,F6,C4,CP4,stim
1601067958393.0,-23495.28125,17837.36328125,12178.4375,-37808.9609375,-19804.5625,-607.3192749023438,667.2666015625,-52855.75,0.0
1601067958397.0,-23493.203125,17843.197265625,12173.408203125,-37809.49609375,-19811.53515625,-605.2405395507812,668.2724609375,-52859.3046875,0.0
1601067958401.0,-23487.369140625,17842.794921875,12176.1572265625,-37805.80859375,-19799.80078125,-609.39794921875,668.9429931640625,-52857.6953125,0.0
1601067958405.0,-23494.544921875,17835.015625,12180.44921875,-37808.421875,-19804.763671875,-614.7623901367188,662.3045654296875,-52861.18359375,0.0
1601067958409.0,-23491.728515625,17833.47265625,12175.4873046875,-37812.109375,-19808.517578125,-614.6282958984375,662.2374877929688,-52860.9140625,0.0
1601067958413.0,-23481.736328125,17838.904296875,12184.47265625,-37801.984375,-19809.724609375,-607.1851196289062,663.2432861328125,-52860.109375,0.0
1601067958417.0,-23488.240234375,17838.703125,12183.8017578125,-37804.3984375,-19811.46875,-612.147216796875,660.0917358398438,-52863.59765625,0.0
1601067958421.0,-23489.1796875,17824.21875,12179.30859375,-37805.875,-19810.26171875,-616.3717041015625,661.4328002929688,-52864.265625,0.0
1601067958425.0,-23489.380859375,17833.00390625,12176.9619140625,-37807.015625,-19809.390625,-617.645751953125,661.76806640625,-52865.40625,0.0
1601067958429.0,-23493.470703125,17839.173828125,12171.59765625,-37810.8359375,-19811.201171875,-618.8527221679688,657.0072021484375,-52870.50390625,0.0
1601067958433.0,-23495.28125,17834.076171875,12170.0556640625,-37813.51953125,-19813.94921875,-620.4620971679688,655.3978271484375,-52874.125,0.0
1601067958437.0,-23501.787109375,17833.00390625,12169.2509765625,-37814.5234375,-19812.7421875,-624.2842407226562,655.8672485351562,-52873.72265625,0.0
1601067958441.0,-23494.275390625,17834.076171875,12170.4580078125,-37807.88671875,-19809.5234375,-627.435791015625,656.2695922851562,-52871.44140625,0.0
1601067958445.0,-23494.41015625,17829.517578125,12167.171875,-37810.43359375,-19810.060546875,-626.1617431640625,656.6048583984375,-52873.18359375,0.0
1601067958449.0,-23489.716796875,17825.896484375,12172.9384765625,-37809.765625,-19808.71875,-622.0714111328125,659.219970703125,-52870.97265625,0.0
1601067958453.0,-23493.001953125,17816.10546875,12173.7431640625,-37813.453125,-19805.8359375,-627.3687744140625,652.8497314453125,-52872.6484375,0.0
1601067958457.0,-23496.154296875,17813.9609375,12169.0498046875,-37817.20703125,-19812.005859375,-634.4766235351562,651.7098388671875,-52876.8046875,0.0
1601067958461.0,-23492.46484375,17820.666015625,12172.4697265625,-37814.92578125,-19812.876953125,-632.934326171875,654.727294921875,-52876.13671875,0.0
1601067958465.0,-23490.38671875,17821.806640625,12174.81640625,-37813.71875,-19811.201171875,-631.59326171875,655.0625610351562,-52872.984375,0.0
1601067958469.0,-23492.197265625,17820.3984375,12175.822265625,-37814.5234375,-19814.552734375,-630.58740234375,653.7885131835938,-52874.4609375,0.0
1601067958473.0,-23494.677734375,17816.10546875,12175.62109375,-37816.19921875,-19811.333984375,-628.441650390625,656.873046875,-52872.1796875,0.0
1601067958477.0,-23486.69921875,17825.224609375,12185.34375,-37806.87890625,-19801.677734375,-623.4124755859375,664.3832397460938,-52864.66796875,0.0
1601067958481.0,-23492.533203125,17822.611328125,12180.11328125,-37811.9765625,-19805.90234375,-624.1500854492188,662.57275390625,-52870.76953125,0.0
1601067958485.0,-23495.884765625,17829.517578125,12180.248046875,-37812.84765625,-19806.23828125,-617.5116577148438,664.7855834960938,-52870.1015625,0.0
1601067958489.0,-23485.0234375,17829.181640625,12181.5888671875,-37810.234375,-19807.712890625,-618.1821899414062,661.76806640625,-52868.7578125,0.0
1601067958493.0,-23487.033203125,17838.099609375,12187.490234375,-37809.36328125,-19802.013671875,-614.3600463867188,666.1937255859375,-52863.12890625,0.0
1601067958497.0,-23489.447265625,17838.234375,12189.3671875,-37809.765625,-19805.90234375,-616.7740478515625,661.6339721679688,-52868.828125,0.0
1601067958501.0,-23485.357421875,17831.529296875,12190.8427734375,-37808.55859375,-19799.533203125,-606.9839477539062,668.9429931640625,-52862.58984375,0.0
1601067958505.0,-23487.302734375,17835.88671875,12192.4521484375,-37806.41015625,-19795.576171875,-611.2755126953125,664.718505859375,-52864.1328125,0.0
1601067958509.0,-23486.630859375,17845.341796875,12191.78125,-37802.453125,-19790.748046875,-602.357177734375,671.0887451171875,-52857.16015625,0.0
1601067958513.0,-23478.853515625,17843.93359375,12183.8017578125,-37803.86328125,-19789.20703125,-597.260986328125,674.5086059570312,-52856.82421875,0.0
1601067958517.0,-23471.544921875,17842.32421875,12195.5361328125,-37794.80859375,-19785.451171875,-592.6341552734375,680.8788452148438,-52851.66015625,0.0
1601067958521.0,-23470.806640625,17835.685546875,12195.8720703125,-37793.6015625,-19785.787109375,-593.8411254882812,679.1353759765625,-52852.3984375,0.0
1601067958525.0,-23478.853515625,17836.490234375,12190.4404296875,-37800.77734375,-19793.765625,-596.858642578125,677.4590454101562,-52857.5625,0.0
1601067958529.0,-23476.037109375,17845.677734375,12192.0498046875,-37796.15234375,-19794.03515625,-590.0860595703125,679.5377197265625,-52854.20703125,0.0
1601067958533.0,-23477.646484375,17845.609375,12194.4638671875,-37796.48828125,-19795.64453125,-593.0364990234375,676.8555297851562,-52854.609375,0.0
1601067958537.0,-23477.982421875,17837.8984375,12196.408203125,-37797.15625,-19796.984375,-591.0918579101562,673.0333862304688,-52854.07421875,0.0
1601067958541.0,-23469.130859375,17844.404296875,12197.81640625,-37793.46875,-19794.705078125,-581.5029907226562,674.8438720703125,-52851.86328125,0.0
1601067958545.0,-23469.533203125,17845.341796875,12187.69140625,-37796.890625,-19792.08984375,-585.7944946289062,678.0625,-52851.7265625,0.0
1601067958549.0,-23462.693359375,17851.109375,12192.8544921875,-37792.26171875,-19785.384765625,-576.4067993164062,686.109130859375,-52844.6875,0.0
1601067958553.0,-23470.26953125,17855.869140625,12194.3291015625,-37797.4921875,-19786.255859375,-580.765380859375,681.4823608398438,-52845.2890625,0.0
1601067958557.0,-23472.349609375,17865.056640625,12196.2744140625,-37793.6015625,-19781.427734375,-578.2843017578125,686.1762084960938,-52841.9375,0.0
1601067958561.0,-23468.9296875,17874.109375,12197.4140625,-37791.58984375,-19780.689453125,-573.12109375,690.8700561523438,-52841.1328125,0.0
1601067958565.0,-23479.322265625,17864.654296875,12186.349609375,-37805.80859375,-19787.462890625,-581.9723510742188,679.5377197265625,-52849.515625,0.0
1601067958569.0,-23463.36328125,17874.51171875,12202.9794921875,-37782.80859375,-19771.369140625,-573.3892822265625,693.6864013671875,-52833.62109375,0.0
1601067958573.0,-23462.9609375,17879.40625,12203.9853515625,-37782.7421875,-19776.533203125,-574.864501953125,692.613525390625,-52837.64453125,0.0
1601067958577.0,-23463.6328125,17876.65625,12195.201171875,-37784.953125,-19778.8125,-573.9257202148438,695.5639038085938,-52835.76953125,0.0
1601067958581.0,-23467.587890625,17879.80859375,12194.4638671875,-37787.76953125,-19775.056640625,-570.0365600585938,696.9721069335938,-52831.74609375,0.0
1601067958585.0,-23471.41015625,17864.05078125,12188.8310546875,-37796.8203125,-19783.9765625,-580.8324584960938,684.16455078125,-52841.9375,0.0
1601067958589.0,-23466.58203125,17862.576171875,12189.6357421875,-37792.46484375,-19780.623046875,-577.2785034179688,684.0974731445312,-52841.06640625,0.0
1601067958593.0,-23467.923828125,17867.470703125,12189.568359375,-37794.609375,-19787.59765625,-578.61962890625,680.2753295898438,-52846.296875,0.0
1601067958597.0,-23469.263671875,17863.916015625,12184.875,-37797.0234375,-19784.78125,-582.6429443359375,676.4531860351562,-52848.10546875,0.0
1601067958601.0,-23465.173828125,17872.767578125,12179.845703125,-37796.41796875,-19784.4453125,-584.6546020507812,675.514404296875,-52848.30859375,0.0
1601067958605.0,-23472.55078125,17872.23046875,12180.11328125,-37800.9140625,-19792.42578125,-587.0685424804688,672.2286987304688,-52855.01171875,0.0
1601067958609.0,-23474.896484375,17879.80859375,12190.7080078125,-37797.08984375,-19798.056640625,-588.1414794921875,671.7593383789062,-52858.09765625,0.0
1601067958613.0,-23475.634765625,17889.396484375,12188.8974609375,-37797.76171875,-19790.14453125,-589.9519653320312,671.625244140625,-52854.6796875,0.0
1601067958617.0,-23475.568359375,17888.056640625,12188.4287109375,-37799.1015625,-19792.42578125,-593.70703125,666.3948974609375,-52858.3671875,0.0
1601067958621.0,-23479.859375,17879.7421875,12186.2158203125,-37802.1875,-19796.783203125,-597.9315185546875,660.8963623046875,-52862.9921875,0.0
1601067958625.0,-23480.529296875,17869.01171875,12184.5390625,-37803.66015625,-19793.6328125,-595.1822509765625,664.919677734375,-52859.70703125,0.0
1601067958629.0,-23481.267578125,17870.689453125,12188.4951171875,-37798.1640625,-19787.060546875,-588.1414794921875,674.3074340820312,-52852.46484375,0.0
1601067958633.0,-23475.03125,17869.146484375,12185.880859375,-37801.91796875,-19797.119140625,-602.6253662109375,665.0537719726562,-52860.578125,0.0
1601067958637.0,-23471.611328125,17867.470703125,12193.8603515625,-37797.0234375,-19792.15625,-596.255126953125,671.5581665039062,-52854.6796875,0.0
1601067958641.0,-23474.830078125,17875.44921875,12198.0849609375,-37796.8203125,-19793.498046875,-595.651611328125,670.820556640625,-52855.484375,0.0
1601067958645.0,-23475.8359375,17880.814453125,12196.0732421875,-37795.81640625,-19795.107421875,-596.5903930664062,671.424072265625,-52855.21484375,0.0
1601067958649.0,-23482.876953125,17871.896484375,12190.2392578125,-37801.6484375,-19800.873046875,-599.7420043945312,665.322021484375,-52861.3828125,0.0
1601067958653.0,-23485.42578125,17865.458984375,12190.1044921875,-37802.9921875,-19810.462890625,-605.1064453125,659.0188598632812,-52865.9453125,0.0
1601067958657.0,-23484.21875,17859.9609375,12188.4951171875,-37801.515625,-19815.828125,-608.99560546875,662.2374877929688,-52866.14453125,0.0
1601067958661.0,-23485.224609375,17864.990234375,12189.2998046875,-37798.96875,-19810.060546875,-604.5700073242188,668.6077270507812,-52865.609375,0.0
1601067958665.0,-23475.298828125,17867.470703125,12190.8427734375,-37792.46484375,-19798.125,-593.505859375,670.6864624023438,-52861.25,0.0
1601067958669.0,-23473.35546875,17860.02734375,12189.166015625,-37792.59765625,-19798.326171875,-603.2288818359375,663.17626953125,-52863.26171875,0.0
1601067958673.0,-23473.958984375,17849.365234375,12183.869140625,-37796.62109375,-19805.09765625,-606.246337890625,659.0858764648438,-52867.62109375,0.0
1601067958677.0,-23472.751953125,17856.205078125,12187.556640625,-37793.6015625,-19800.337890625,-601.6195678710938,667.8030395507812,-52862.65625,0.0
1601067958681.0,-23474.091796875,17858.41796875,12188.361328125,-37797.9609375,-19798.125,-598.7361450195312,668.3394775390625,-52862.0546875,0.0
1601067958685.0,-23482.408203125,17847.48828125,12182.3935546875,-37806.546875,-19805.298828125,-608.8615112304688,659.3541259765625,-52867.953125,0.0
1601067958689.0,-23483.681640625,17840.447265625,12184.0029296875,-37802.3203125,-19807.84765625,-615.298828125,655.8001708984375,-52869.4296875,0.0
1601067958693.0,-23472.1484375,17832.265625,12184.47265625,-37795.4140625,-19795.978515625,-603.9664916992188,664.3162231445312,-52860.17578125,0.0
1601067958697.0,-23479.994140625,17845.07421875,12179.041015625,-37801.8515625,-19800.94140625,-607.654541015625,658.3482666015625,-52865.7421875,0.0
1601067958701.0,-23484.822265625,17844.001953125,12176.42578125,-37804.1328125,-19804.5625,-610.2696533203125,655.1966552734375,-52871.44140625,0.0
1601067958705.0,-23481.201171875,17836.759765625,12191.580078125,-37797.359375,-19806.70703125,-611.8119506835938,658.1470947265625,-52868.15625,0.0
1601067958709.0,-23490.587890625,17838.033203125,12185.34375,-37805.47265625,-19814.75390625,-615.6340942382812,653.922607421875,-52874.32421875,0.0
1601067958713.0,-23479.5234375,17847.15234375,12193.3232421875,-37793.87109375,-19803.0859375,-601.2172241210938,669.814697265625,-52861.1171875,0.0
1601067958717.0,-23475.43359375,17842.458984375,12193.7255859375,-37788.10546875,-19804.896484375,-591.561279296875,670.0829467773438,-52859.9765625,0.0
1601067958721.0,-23481.201171875,17835.015625,12190.9765625,-37793.26953125,-19801.4765625,-604.9052734375,663.57861328125,-52861.1171875,0.0
1601067958725.0,-23482.943359375,17840.849609375,12191.2451171875,-37794.4765625,-19800.94140625,-605.1734619140625,667.5348510742188,-52861.921875,0.0
1601067958729.0,-23489.314453125,17839.642578125,12184.2041015625,-37800.44140625,-19812.138671875,-609.59912109375,659.5552978515625,-52872.6484375,0.0
1601067958733.0,-23485.15625,17840.513671875,12189.6357421875,-37796.62109375,-19811.06640625,-600.6137084960938,662.3045654296875,-52871.10546875,0.0
1601067958737.0,-23472.6171875,17841.7890625,12196.7431640625,-37788.640625,-19804.025390625,-600.6137084960938,668.1383666992188,-52859.57421875,0.0
1601067958741.0,-23479.859375,17834.2109375,12191.177734375,-37796.28515625,-19805.634765625,-602.4241943359375,666.3948974609375,-52861.18359375,0.0
1601067958745.0,-23478.65234375,17836.423828125,12190.2392578125,-37793.87109375,-19805.166015625,-600.8819580078125,665.2549438476562,-52862.65625,0.0
1601067958749.0,-23482.67578125,17833.541015625,12184.13671875,-37799.83984375,-19811.87109375,-610.00146484375,658.5494384765625,-52868.4921875,0.0
1601067958753.0,-23481.87109375,17833.7421875,12179.9794921875,-37798.90234375,-19811.669921875,-609.6661987304688,659.9575805664062,-52868.625,0.0
1601067958757.0,-23478.5859375,17829.583984375,12182.05859375,-37796.95703125,-19811.53515625,-612.8177490234375,659.421142578125,-52869.69921875,0.0
1601067958761.0,-23482.876953125,17824.353515625,12182.52734375,-37799.234375,-19812.474609375,-611.1414184570312,660.5610961914062,-52869.02734375,0.0
1601067958765.0,-23487.16796875,17836.357421875,12186.8193359375,-37799.1015625,-19807.51171875,-606.447509765625,667.6019287109375,-52862.7265625,0.0
1601067958769.0,-23479.79296875,17829.3828125,12193.2568359375,-37794.33984375,-19804.896484375,-602.6253662109375,670.2841186523438,-52860.98046875,0.0
1601067958773.0,-23477.84765625,17824.21875,12191.9150390625,-37794.33984375,-19805.76953125,-609.6661987304688,666.3948974609375,-52863.796875,2.0
1601067958777.0,-23470.203125,17829.8515625,12189.9033203125,-37790.25,-19794.16796875,-602.6924438476562,670.1500244140625,-52857.2265625,0.0
1601067958781.0,-23478.451171875,17831.595703125,12184.4052734375,-37795.94921875,-19801.41015625,-612.0801391601562,669.1441650390625,-52861.1171875,0.0
1601067958785.0,-23470.740234375,17838.16796875,12186.484375,-37792.796875,-19802.28125,-609.3308715820312,669.814697265625,-52859.83984375,0.0
1601067958789.0,-23473.82421875,17828.578125,12179.7783203125,-37796.95703125,-19805.701171875,-611.2755126953125,667.6019287109375,-52863.39453125,0.0
1601067958793.0,-23470.26953125,17833.875,12198.888671875,-37789.4453125,-19801.208984375,-602.8936157226562,677.9954833984375,-52854.34375,0.0
1601067958797.0,-23472.953125,17841.921875,12196.005859375,-37793.671875,-19805.5,-606.3134155273438,673.8380126953125,-52859.70703125,0.0
1601067958801.0,-23473.623046875,17839.240234375,12192.8544921875,-37792.8671875,-19808.517578125,-620.6632080078125,663.37744140625,-52867.08203125,0.0
1601067958809.0,-23477.310546875,17827.83984375,12190.2392578125,-37796.8203125,-19811.267578125,-623.4124755859375,665.4561157226562,-52865.67578125,0.0
1601067958809.0,-23482.810546875,17827.37109375,12188.763671875,-37801.6484375,-19811.87109375,-621.8031616210938,667.4007568359375,-52865.67578125,0.0
1601067958813.0,-23464.705078125,17832.869140625,12196.6767578125,-37783.6796875,-19803.01953125,-608.99560546875,677.4590454101562,-52857.76171875,0.0
1601067958817.0,-23470.94140625,17832.19921875,12192.8544921875,-37788.3046875,-19803.689453125,-606.5816650390625,678.1295776367188,-52856.21875,0.0
1601067958821.0,-23468.52734375,17825.896484375,12190.57421875,-37787.5703125,-19803.0859375,-610.60498046875,675.7826538085938,-52856.5546875,0.0
1601067958825.0,-23470.671875,17823.013671875,12190.171875,-37788.5078125,-19800.13671875,-607.1181030273438,680.2083129882812,-52854.20703125,0.0
1601067958829.0,-23473.623046875,17817.24609375,12185.544921875,-37789.24609375,-19802.482421875,-601.2172241210938,680.6776733398438,-52854.9453125,0.0
1601067958837.0,-23469.734375,17833.0703125,12190.2392578125,-37781.6015625,-19795.912109375,-600.5466918945312,686.0421142578125,-52849.11328125,0.0
1601067958837.0,-23482.33984375,17825.828125,12182.326171875,-37792.12890625,-19801.87890625,-604.0335693359375,680.5435791015625,-52855.01171875,0.0
1601067958841.0,-23470.740234375,17823.68359375,12185.142578125,-37788.91015625,-19791.486328125,-599.2726440429688,682.8905029296875,-52847.90625,0.0
1601067958845.0,-23474.427734375,17823.080078125,12183.1982421875,-37790.31640625,-19796.58203125,-603.7653198242188,680.409423828125,-52852.59765625,0.0
1601067958853.0,-23485.291015625,17817.984375,12178.5712890625,-37798.36328125,-19802.416015625,-614.4271240234375,670.1500244140625,-52859.91015625,0.0
1601067958853.0,-23487.97265625,17814.765625,12178.302734375,-37800.51171875,-19809.189453125,-625.1559448242188,660.024658203125,-52868.2890625,0.0
1601067958857.0,-23481.736328125,17822.275390625,12182.9296875,-37795.68359375,-19805.3671875,-618.6515502929688,668.6077270507812,-52863.26171875,0.0
1601067958865.0,-23479.5234375,17831.259765625,12191.6474609375,-37791.390625,-19798.66015625,-601.2843017578125,683.2257690429688,-52854.140625,0.0
1601067958865.0,-23479.5234375,17831.595703125,12187.556640625,-37798.90234375,-19801.275390625,-600.2113647460938,682.7564086914062,-52857.2265625,0.0
1601067958869.0,-23480.59765625,17819.19140625,12179.107421875,-37798.23046875,-19811.87109375,-609.4650268554688,672.4969482421875,-52866.546875,0.0
1601067958873.0,-23477.4453125,17821.73828125,12179.509765625,-37793.9375,-19805.09765625,-606.9839477539062,675.8496704101562,-52862.45703125,0.0
1601067958881.0,-23492.3984375,17821.134765625,12167.0380859375,-37804.80078125,-19813.01171875,-609.6661987304688,667.1325073242188,-52869.02734375,0.0
1601067958881.0,-23485.224609375,17821.26953125,12179.64453125,-37796.75390625,-19811.736328125,-605.6428833007812,667.8030395507812,-52864.8046875,0.0
1601067958885.0,-23477.84765625,17825.896484375,12187.490234375,-37791.92578125,-19802.349609375,-607.1181030273438,675.6484985351562,-52855.68359375,0.0
1601067958893.0,-23481.201171875,17830.58984375,12190.57421875,-37788.91015625,-19798.66015625,-603.0947875976562,681.817626953125,-52852.1953125,0.0
1601067958893.0,-23479.12109375,17839.77734375,12189.8369140625,-37784.41796875,-19796.044921875,-594.8469848632812,685.907958984375,-52848.7109375,0.0
1601067958897.0,-23483.48046875,17836.021484375,12181.1865234375,-37788.84375,-19804.6953125,-595.7186889648438,678.8001098632812,-52856.421875,0.0
1601067958905.0,-23492.33203125,17823.146484375,12172.4697265625,-37797.42578125,-19810.462890625,-604.1676635742188,672.0275268554688,-52859.83984375,0.0
1601067958909.0,-23484.888671875,17819.2578125,12173.0732421875,-37794.33984375,-19814.419921875,-613.9577026367188,668.1383666992188,-52863.53125,0.0
1601067958909.0,-23487.234375,17824.62109375,12176.828125,-37798.69921875,-19818.642578125,-613.9577026367188,671.9605102539062,-52866.078125,0.0
1601067958913.0,-23482.072265625,17821.537109375,12178.9736328125,-37796.75390625,-19816.162109375,-609.1297607421875,672.0946044921875,-52865.2734375,0.0
1601067958921.0,-23482.876953125,17807.791015625,12174.2802734375,-37798.6328125,-19825.818359375,-616.3046264648438,662.3045654296875,-52874.05859375,0.0
1601067958921.0,-23494.142578125,17802.828125,12164.0205078125,-37813.3828125,-19835.876953125,-627.3687744140625,653.3861694335938,-52881.5,0.0
1601067958925.0,-23490.923828125,17809.064453125,12171.396484375,-37803.66015625,-19823.671875,-621.0655517578125,659.5552978515625,-52874.86328125,0.0
1601067958933.0,-23485.693359375,17807.58984375,12173.2744140625,-37801.6484375,-19819.91796875,-614.1588745117188,658.4823608398438,-52875.12890625,0.0
1601067958937.0,-23484.552734375,17803.5,12175.9560546875,-37801.71875,-19818.77734375,-616.9752197265625,656.2695922851562,-52873.453125,0.0
1601067958937.0,-23488.912109375,17800.013671875,12175.6884765625,-37803.796875,-19821.392578125,-621.3338012695312,652.38037109375,-52876.671875,0.0
1601067958945.0,-23505.138671875,17795.05078125,12166.4345703125,-37813.65234375,-19827.6953125,-626.2288208007812,647.2841796875,-52883.578125,0.0
1601067958949.0,-23490.521484375,17799.341796875,12177.833984375,-37799.7734375,-19808.048828125,-605.9110717773438,673.7039184570312,-52859.91015625,0.0
1601067958949.0,-23494.07421875,17800.080078125,12178.705078125,-37804.66796875,-19813.94921875,-618.3833618164062,669.7476806640625,-52864.53515625,0.0
1601067958953.0,-23494.208984375,17806.3828125,12179.845703125,-37800.77734375,-19819.58203125,-624.1500854492188,664.3162231445312,-52868.2890625,0.0
1601067958961.0,-23500.109375,17805.109375,12175.419921875,-37804.80078125,-19819.91796875,-627.636962890625,661.7010498046875,-52869.765625,0.0
1601067958965.0,-23502.322265625,17791.697265625,12182.125,-37804.66796875,-19817.435546875,-630.18505859375,668.4065551757812,-52866.94921875,0.0
1601067958965.0,-23493.068359375,17792.501953125,12185.142578125,-37800.64453125,-19817.234375,-623.8818969726562,669.0770874023438,-52865.40625,0.0
1601067958973.0,-23493.94140625,17794.849609375,12187.7578125,-37802.5234375,-19814.888671875,-620.59619140625,668.0712890625,-52863.73046875,0.0
1601067958977.0,-23502.189453125,17795.185546875,12179.107421875,-37811.640625,-19817.97265625,-626.8993530273438,659.4882202148438,-52869.765625,0.0
1601067958977.0,-23495.482421875,17804.908203125,12181.119140625,-37803.2578125,-19814.017578125,-628.5757446289062,663.17626953125,-52867.8203125,0.0
1601067958981.0,-23493.5390625,17807.58984375,12181.9912109375,-37804.6015625,-19817.435546875,-621.5349731445312,664.1150512695312,-52869.16015625,0.0
1601067958989.0,-23497.763671875,17798.537109375,12179.30859375,-37808.890625,-19823.806640625,-632.2637939453125,657.07421875,-52873.5859375,0.0
1601067958993.0,-23503.126953125,17793.0390625,12175.1513671875,-37815.39453125,-19831.98828125,-639.639892578125,652.3132934570312,-52879.82421875,0.0
1601067958993.0,-23502.255859375,17799.140625,12173.4755859375,-37814.58984375,-19834.40234375,-639.1034545898438,650.1004638671875,-52884.71875,0.0
1601067959001.0,-23494.275390625,17801.01953125,12175.1513671875,-37811.171875,-19829.373046875,-635.6165771484375,653.6544189453125,-52883.71484375,0.0
1601067959005.0,-23495.349609375,17795.990234375,12174.0791015625,-37813.5859375,-19826.01953125,-638.7011108398438,651.9109497070312,-52879.82421875,0.0
1601067959005.0,-23504.1328125,17790.69140625,12168.0439453125,-37820.89453125,-19826.01953125,-643.0596923828125,645.8089599609375,-52883.2421875,0.0
1601067959009.0,-23489.24609375,17792.234375,12175.419921875,-37809.16015625,-19817.771484375,-635.7506713867188,649.631103515625,-52878.484375,0.0
1601067959017.0,-23493.5390625,17785.328125,12173.8779296875,-37814.45703125,-19819.11328125,-635.0801391601562,648.2229614257812,-52880.16015625,0.0
1601067959021.0,-23492.263671875,17771.380859375,12168.4462890625,-37814.859375,-19820.521484375,-648.3570556640625,640.2433471679688,-52882.57421875,0.0
1601067959021.0,-23491.2578125,17779.560546875,12164.490234375,-37815.59765625,-19824.8125,-648.0888061523438,641.1151123046875,-52883.9140625,0.0
1601067959029.0,-23495.68359375,17782.041015625,12163.08203125,-37821.56640625,-19821.794921875,-640.4445190429688,645.0713500976562,-52882.640625,0.0
1601067959033.0,-23498.43359375,17789.216796875,12166.8369140625,-37824.44921875,-19825.953125,-645.4736938476562,644.736083984375,-52884.98828125,0.0
1601067959037.0,-23485.291015625,17793.240234375,12177.7666015625,-37810.234375,-19814.419921875,-643.2608642578125,653.8555908203125,-52874.86328125,0.0
1601067959037.0,-23482.67578125,17785.86328125,12183.1982421875,-37807.6171875,-19812.20703125,-642.38916015625,657.0072021484375,-52872.3125,0.0
1601067959045.0,-23486.83203125,17785.998046875,12184.8076171875,-37811.640625,-19811.201171875,-639.438720703125,659.219970703125,-52871.64453125,0.0
1601067959049.0,-23488.7109375,17790.892578125,12183.734375,-37810.56640625,-19808.31640625,-632.3978881835938,661.4998779296875,-52869.4296875,0.0
1601067959049.0,-23492.734375,17789.015625,12176.0908203125,-37814.58984375,-19814.75390625,-639.3716430664062,659.5552978515625,-52872.984375,0.0
1601067959057.0,-23498.76953125,17784.791015625,12185.2099609375,-37816.671875,-19819.24609375,-636.689453125,660.7622680664062,-52874.99609375,0.0
1601067959061.0,-23492.263671875,17787.607421875,12195.7373046875,-37809.96484375,-19818.509765625,-627.1676025390625,668.2053833007812,-52872.44921875,0.0
1601067959065.0,-23494.947265625,17788.27734375,12192.18359375,-37812.6484375,-19816.431640625,-627.7040405273438,663.6456298828125,-52875.80078125,0.0
1601067959065.0,-23500.4453125,17788.94921875,12186.0146484375,-37817.20703125,-19822.263671875,-631.59326171875,659.421142578125,-52878.88671875,0.0
1601067959073.0,-23496.421875,17787.943359375,12186.6181640625,-37813.25,-19821.125,-634.0742797851562,658.6165161132812,-52876.40234375,0.0
1601067959077.0,-23494.4765625,17794.71484375,12190.0380859375,-37811.9765625,-19812.2734375,-623.0772094726562,667.2666015625,-52868.89453125,0.0
1601067959081.0,-23495.55078125,17787.47265625,12183.130859375,-37818.81640625,-19812.2734375,-619.7244873046875,669.2112426757812,-52870.16796875,0.0
1601067959085.0,-23498.634765625,17797.330078125,12184.875,-37815.8671875,-19818.107421875,-626.8993530273438,663.4444580078125,-52874.2578125,0.0
1601067959089.0,-23496.220703125,17798.806640625,12184.337890625,-37811.37109375,-19817.705078125,-629.2462768554688,666.2608032226562,-52871.77734375,0.0
1601067959093.0,-23477.177734375,17800.28125,12186.685546875,-37805.13671875,-19804.29296875,-623.2113647460938,678.46484375,-52861.1171875,0.0
1601067959097.0,-23477.9140625,17808.931640625,12185.478515625,-37809.5625,-19802.6171875,-617.5116577148438,681.415283203125,-52859.10546875,0.0
1601067959101.0,-23479.45703125,17816.44140625,12185.478515625,-37810.96875,-19802.68359375,-615.298828125,681.1470336914062,-52859.57421875,0.0
1601067959105.0,-23477.310546875,17813.2890625,12184.0703125,-37810.30078125,-19800.806640625,-612.6166381835938,682.018798828125,-52858.3671875,0.0
1601067959109.0,-23480.462890625,17811.478515625,12182.662109375,-37813.3828125,-19800.873046875,-604.9052734375,686.109130859375,-52854.20703125,0.0
1601067959113.0,-23471.611328125,17832.333984375,12191.4462890625,-37802.7890625,-19800.873046875,-596.858642578125,688.8583984375,-52849.24609375,0.0
1601067959117.0,-23472.013671875,17832.66796875,12192.9208984375,-37803.125,-19794.97265625,-601.2843017578125,683.56103515625,-52850.453125,0.0
1601067959121.0,-23481.06640625,17822.140625,12182.125,-37808.82421875,-19802.416015625,-612.951904296875,672.1616821289062,-52860.78125,0.0
1601067959125.0,-23470.806640625,17820.46484375,12194.396484375,-37797.9609375,-19790.546875,-608.1909790039062,683.4940185546875,-52849.046875,0.0
1601067959129.0,-23468.728515625,17821.537109375,12196.8779296875,-37799.50390625,-19791.083984375,-596.9256591796875,689.7301025390625,-52846.02734375,0.0
1601067959133.0,-23473.287109375,17824.95703125,12193.5244140625,-37805.671875,-19789.67578125,-594.5787353515625,688.3219604492188,-52847.83984375,0.0
1601067959137.0,-23473.890625,17818.318359375,12187.490234375,-37805.875,-19794.4375,-601.8877563476562,683.8292846679688,-52852.80078125,0.0
1601067959141.0,-23473.623046875,17831.86328125,12193.591796875,-37799.4375,-19791.3515625,-598.7361450195312,690.2665405273438,-52847.3671875,0.0
1601067959145.0,-23476.3046875,17833.673828125,12194.8662109375,-37799.7734375,-19788.40234375,-590.756591796875,692.8817138671875,-52845.0234375,0.0
