trialnum,filename,facehouse,girlboy
804,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,0
805,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
806,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
807,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
808,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,0
809,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,0
810,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,0
811,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,0
812,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
813,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
814,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
815,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,1
816,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
817,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,1
818,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
819,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,0
820,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
821,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,1
822,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,1
823,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
824,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,0
825,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
826,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
827,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
828,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,1
829,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,1
830,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
831,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
832,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,1
833,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,1
834,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
835,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
836,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,1
837,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,1
838,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
839,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,0
840,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
841,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
842,stimulus_presentation/stim/face_house/houses\house7.3.jpg,0,1
843,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
844,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,1
845,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,1
846,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
847,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,1
848,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,1
849,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
850,stimulus_presentation/stim/face_house/houses\house7.3.jpg,0,1
851,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
852,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,1
853,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
854,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,1
855,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,1
856,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,1
857,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,1
858,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
859,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
860,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
861,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,0
862,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
863,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,1
864,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,1
865,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,1
866,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
867,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,0
868,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,0
869,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,0
870,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
871,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
872,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
873,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
874,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
875,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
876,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
877,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,0
878,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
879,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,1
880,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,1
881,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
882,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,0
883,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
884,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
885,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
886,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
887,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
888,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
889,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
890,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
891,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
892,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
893,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
894,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
895,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
896,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
897,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,0
898,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
899,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
900,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
901,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
902,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,0
903,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,0
904,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
905,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,0
906,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
907,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,0
908,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
909,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
910,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,0
911,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,0
912,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,0
913,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,0
914,stimulus_presentation/stim/face_house/houses\house7.3.jpg,0,0
915,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
916,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
917,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
918,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,0
919,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
920,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
921,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,1
922,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,1
923,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,1
924,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,1
925,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
926,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,0
927,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
928,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
929,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
930,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
931,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
932,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
933,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
934,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,0
935,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
936,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
937,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
938,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
939,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
940,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
941,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
942,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
943,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
944,stimulus_presentation/stim/face_house/houses\house7.3.jpg,0,0
945,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,0
946,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
947,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
948,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
949,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
950,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,1
951,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
952,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
953,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,0
954,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
955,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
956,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
957,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,1
958,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
959,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
960,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,1
961,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
962,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
963,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,0
964,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,0
965,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,0
966,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,0
967,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,0
968,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
969,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,1
970,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,1
971,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
972,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
973,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
974,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
975,stimulus_presentation/stim/face_house/houses\house7.3.jpg,0,0
976,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
977,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
978,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
979,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
980,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
981,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,0
982,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,0
983,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,0
984,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,0
985,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
986,stimulus_presentation/stim/face_house/houses\house7.3.jpg,0,1
987,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
988,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
989,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,0
990,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
991,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,0
992,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
993,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
994,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
995,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,1
996,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
997,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
998,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
999,stimulus_presentation/stim/face_house/houses\house7.3.jpg,0,0
1000,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,0
1001,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1002,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,0
1003,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,0
1004,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,0
1005,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1006,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,0
1007,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1008,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,0
1009,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,0
1010,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,0
1011,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1012,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1013,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,1
1014,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,1
1015,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1016,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,1
1017,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,1
1018,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,1
1019,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,1
1020,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1021,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
1022,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1023,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1024,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,0
1025,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,0
1026,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,0
1027,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,0
1028,stimulus_presentation/stim/face_house/houses\house7.3.jpg,0,0
1029,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,0
1030,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,0
1031,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1032,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,1
1033,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1034,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1035,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1036,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,0
1037,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,0
1038,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1039,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1040,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1041,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1042,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1043,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1044,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1045,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1046,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1047,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1048,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,0
1049,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1050,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1051,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1052,stimulus_presentation/stim/face_house/houses\house7.3.jpg,0,0
1053,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,0
1054,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,0
1055,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1056,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1057,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,1
1058,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1059,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1060,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1061,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1062,stimulus_presentation/stim/face_house/houses\house7.3.jpg,0,1
1063,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
1064,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,1
1065,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
1066,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
1067,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1068,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,0
1069,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1070,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,0
1071,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,0
1072,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1073,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1074,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1075,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1076,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,1
1077,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1078,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,1
1079,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1080,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1081,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1082,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1083,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1084,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1085,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1086,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1087,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1088,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,1
1089,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,1
1090,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1091,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1092,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1093,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,0
1094,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,0
1095,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1096,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1097,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1098,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1099,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,0
1100,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,0
1101,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1102,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1103,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,0
1104,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1105,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,0
1106,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1107,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1108,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,1
1109,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
1110,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,1
1111,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,1
1112,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,1
1113,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1114,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1115,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,0
1116,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,0
1117,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1118,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1119,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,1
1120,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,1
1121,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,1
1122,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1123,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1124,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1125,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1126,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1127,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,0
1128,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1129,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,0
1130,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1131,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1132,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1133,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,1
1134,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,1
1135,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1136,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,1
1137,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,1
1138,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1139,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,1
1140,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1141,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,0
1142,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1143,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,0
1144,stimulus_presentation/stim/face_house/houses\house7.3.jpg,0,0
1145,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1146,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1147,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
1148,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,1
1149,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,1
1150,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1151,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,1
1152,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1153,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,1
1154,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1155,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,0
1156,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,0
1157,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1158,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,1
1159,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,1
1160,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,1
1161,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1162,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,1
1163,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1164,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1165,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,0
1166,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1167,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,1
1168,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,1
1169,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1170,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,1
1171,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1172,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1173,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,0
1174,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,0
1175,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,0
1176,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,0
1177,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1178,stimulus_presentation/stim/face_house/houses\house7.3.jpg,0,1
1179,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,1
1180,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,1
1181,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,1
1182,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,1
1183,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,1
1184,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1185,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1186,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,0
1187,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1188,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1189,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,0
1190,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,0
1191,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1192,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,1
1193,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,1
1194,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1195,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1196,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,1
1197,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,1
1198,stimulus_presentation/stim/face_house/houses\house7.3.jpg,0,1
1199,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,1
1200,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,1
1201,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
